# T current_km best_km
10853.36329 2697081.558 2537792.312
10310.69512 2659695.925 2532260.055
9795.160365 2605469.325 2525403.774
9305.402347 2726883.1 2505647.721
8840.132229 2641680.791 2505647.721
8398.125618 2585829.129 2483437.964
7978.219337 2685774.595 2483437.964
7579.30837 2603976.659 2483437.964
7200.342952 2568517.851 2478675.974
6840.325804 2610480.151 2443901.902
6498.309514 2590079.623 2443901.902
6173.394038 2562465.778 2437792.873
5864.724336 2545020.531 2417218.791
5571.488119 2614437.335 2389346.647
5292.913713 2508445.3 2377582.754
5028.268028 2423008.035 2365424.421
4776.854626 2470210.564 2331066.83
4538.011895 2498943.299 2331066.83
4311.1113 2384351.777 2324803.536
4095.555735 2422593.461 2263150.167
3890.777948 2342179.431 2245348.667
3696.239051 2393305.36 2243457.225
3511.427099 2388292.857 2240943.563
3335.855744 2275707.252 2188149.02
3169.062956 2318382.671 2177467.443
3010.609809 2334426.813 2119482.359
2860.079318 2286502.259 2091632.997
2717.075352 2336940.126 2091632.997
2581.221585 2263490.927 2043297.338
2452.160505 2106151.954 2042898.742
2329.55248 2116059.484 1970081.709
2213.074856 2090419.322 1925708.157
2102.421113 2011738.284 1914956.823
1997.300058 1975750.29 1862708.618
1897.435055 1962926.234 1844635.689
1802.563302 1915586.967 1781077.35
1712.435137 1796826.711 1745616.49
1626.81338 1785737.585 1709130.156
1545.472711 1751048.46 1620178.043
1468.199076 1719298.925 1604988.981
1394.789122 1616843.318 1588383.262
1325.049666 1646244.54 1559748.986
1258.797182 1581440.479 1492249.288
1195.857323 1572296.327 1429661.12
1136.064457 1462373.367 1422320.756
1079.261234 1427928.639 1372178.202
1025.298173 1399926.876 1325721.292
974.0332639 1326820.058 1276623.456
925.3316007 1316177.673 1237504.935
879.0650207 1247476.723 1192533.752
835.1117696 1205707.717 1178263.12
793.3561812 1188247.113 1125039.134
753.6883721 1142599.63 1075136.247
716.0039535 1069363.282 1051978.485
680.2037558 1059241.64 1016954.275
646.193568 1001695.923 977292.4023
613.8838896 1009528.492 943502.0324
583.1896951 937965.8454 908145.1031
554.0302104 932489.8544 871145.7334
526.3286999 923085.6151 853908.8646
500.0122649 831625.9136 813604.2009
475.0116516 833012.4574 796343.8202
451.2610691 776844.3711 759272.7982
428.6980156 757653.4181 741872.1245
407.2631148 731201.4946 695707.493
386.8999591 709668.4246 684299.9881
367.5549611 696339.6349 647815.8537
349.1772131 629768.3285 611121.8289
331.7183524 627239.3979 611121.8289
315.1324348 617851.0846 581232.9372
299.3758131 579078.3363 553734.9348
284.4070224 557945.146 526684.3994
270.1866713 548239.2733 514818.4884
256.6773377 513659.885 493570.0335
243.8434708 505183.0526 480276.079
231.6512973 459107.2101 458196.6962
220.0687324 442655.2107 432282.037
209.0652958 435815.3457 406456.7472
198.612031 424771.0542 399312.5597
188.6814295 391029.1608 383865.7771
179.247358 382954.2306 370490.679
170.2849901 363284.4541 348907.8612
161.7707406 358106.7394 347503.0455
153.6822036 337617.9969 333180.9929
145.9980934 327955.4172 313199.5517
138.6981887 302851.9179 301711.3849
131.7632793 296872.9107 292535.6507
125.1751153 287865.2217 282840.2556
118.9163595 276718.835 270182.815
112.9705416 268382.8468 263417.5628
107.3220145 255653.3005 248368.3279
101.9559138 245220.7839 244888.6793
96.85811808 238087.3785 233646.2001
92.01521217 226427.5091 222112.2753
87.41445156 223821.677 220184.2261
83.04372899 212418.5729 206307.6539
78.89154254 198488.1016 198488.1016
74.94696541 194363.4522 191063.3845
71.19961714 189897.4516 187860.0486
67.63963628 183739.0874 183278.6405
64.25765447 177451.964 175155.1576
61.04477174 167494.8492 167145.6431
57.99253316 162943.4848 160616.4049
55.0929065 159044.3785 158544.3197
52.33826117 157805.1127 156838.729
49.72134812 154911.2888 153824.31
47.23528071 147596.2991 147581.937
44.87351667 142228.6548 141236.6463
42.62984084 138392.1956 136996.0946
40.4983488 135897.1499 134480.1699
38.47343136 131137.0731 130857.7509
36.54975979 130222.4174 129618.705
34.7222718 126552.2628 126453.0309
32.98615821 123137.0278 123061.4511
31.3368503 122029.4414 121624.2616
29.77000779 120980.6856 119806.6336
28.2815074 118626.0259 118502.6504
26.86743203 118100.8397 117232.1906
25.52406043 115327.3697 115268.0586
24.2478574 113665.6244 113665.6244
23.03546453 112143.6565 112090.0867
21.88369131 110749.9422 110324.0803
20.78950674 108408.9859 108408.9859
19.7500314 107296.3991 107146.2408
18.76252983 106788.5453 106559.6804
17.82440334 106265.527 106072.6289
16.93318318 105784.6848 105360.5293
16.08652402 104979.5116 104827.1382
15.28219782 104773.482 104425.5366
14.51808793 103819.2797 103809.0827
13.79218353 103150.299 103035.1976
13.10257435 102956.9903 102679.1287
12.44744563 102490.7496 102490.7496
11.82507335 101786.0081 101784.0124
11.23381969 101446.8648 101446.8648
10.6721287 101057.916 100937.9175
10.13852227 101032.1162 100937.9175
9.631596153 100925.9644 100794.9689
9.150016345 100437.4397 100430.5627
8.692515528 100370.0854 100318.791
8.257889752 100020.9871 99959.54467
7.844995264 99836.77562 99759.61224
7.452745501 99730.51341 99704.0986
7.080108226 99695.8838 99578.59242
6.726102814 99533.93406 99511.53444
6.389797674 99313.32458 99302.49682
6.07030779 99123.68773 99123.68773
5.766792401 99025.53485 99013.91473
5.478452781 98862.1163 98861.14069
5.204530141 98854.80666 98837.97985
4.944303634 98823.23937 98794.68917
4.697088453 98793.83174 98774.32144
4.46223403 98705.54601 98705.54601
4.239122329 98504.66034 98501.09413
4.027166212 98405.92332 98405.92332
3.825807902 98322.7754 98308.51648
3.634517506 98356.95738 98291.54191
3.452791631 98281.61837 98273.84835
3.28015205 98224.33451 98212.96687
3.116144447 98203.37025 98198.32076
2.960337225 98196.4671 98196.4671
2.812320363 98158.3602 98144.15282
2.671704345 98096.57945 98096.57945
2.538119128 98127.84345 98093.52301
2.411213172 98089.26973 98089.26973
2.290652513 98099.60215 98086.15522
2.176119887 98018.08266 98018.08266
2.067313893 98031.54539 98016.91044
1.963948198 98011.81985 98011.81985
1.865750788 98003.92904 98003.36705
1.772463249 97988.71249 97988.71249
1.683840087 97981.36858 97981.36858
1.599648082 97946.85234 97946.85234
1.519665678 97952.54455 97943.59047
1.443682394 97955.00005 97943.59047
1.371498275 97953.91118 97943.59047
1.302923361 97955.20471 97943.59047
1.237777193 97949.23913 97943.59047
1.175888333 97943.10139 97941.23321
1.117093916 97947.15379 97941.23321
1.061239221 97953.41397 97941.23321
1.00817726 97932.58902 97932.30469
0.9577683966 97930.55388 97930.55388
0.9098799768 97929.23315 97929.23315
0.864385978 97929.26182 97929.23315
0.8211666791 97929.9841 97928.26747
0.7801083451 97928.72415 97928.26747
0.7411029279 97928.72415 97928.26747
0.7040477815 97930.51933 97928.26747
0.6688453924 97927.63048 97927.63048
0.6354031228 97927.63048 97927.63048
0.6036329666 97928.89534 97927.63048
0.5734513183 97928.89534 97927.63048
0.5447787524 97929.59311 97927.63048
0.5175398148 97928.86157 97927.63048
0.491662824 97927.88802 97927.63048
0.4670796828 97927.00752 97927.00752
0.4437256987 97927.00752 97927.00752
0.4215394138 97927.00752 97927.00752
0.4004624431 97927.00752 97927.00752
0.3804393209 97927.32603 97927.00752
0.3614173549 97927.29736 97927.00752
0.3433464871 97926.97885 97926.97885
0.3261791628 97926.97885 97926.97885
0.3098702046 97926.97885 97926.97885
0.2943766944 97926.97885 97926.97885
0.2796578597 97926.97885 97926.97885
0.2656749667 97927.26318 97926.97885
0.2523912184 97926.97885 97926.97885
0.2397716574 97926.97885 97926.97885
0.2277830746 97926.97885 97926.97885
0.2163939208 97926.97885 97926.97885
0.2055742248 97926.97885 97926.97885
0.1952955136 97926.97885 97926.97885
0.1855307379 97926.97885 97926.97885
0.176254201 97927.26318 97926.97885
0.1674414909 97927.26318 97926.97885
0.1590694164 97927.26318 97926.97885
0.1511159456 97926.97885 97926.97885
0.1435601483 97926.97885 97926.97885
0.1363821409 97926.97885 97926.97885
0.1295630338 97927.29185 97926.97885
0.1230848821 97927.00752 97926.97885
0.116930638 97927.00752 97926.97885
0.1110841061 97927.00752 97926.97885
0.1055299008 97927.00752 97926.97885
0.1002534058 97927.00752 97926.97885
0.0952407355 97927.00752 97926.97885
0.09047869872 97926.97885 97926.97885
0.08595476378 97926.97885 97926.97885
0.0816570256 97926.97885 97926.97885
0.07757417432 97926.97885 97926.97885
0.0736954656 97926.97885 97926.97885
0.07001069232 97926.97885 97926.97885
0.0665101577 97926.97885 97926.97885
0.06318464982 97926.97885 97926.97885
0.06002541733 97926.97885 97926.97885
0.05702414646 97926.97885 97926.97885
0.05417293914 97926.97885 97926.97885
0.05146429218 97926.97885 97926.97885
0.04889107757 97926.97885 97926.97885
0.04644652369 97926.97885 97926.97885
0.04412419751 97926.97885 97926.97885
0.04191798763 97926.97885 97926.97885
0.03982208825 97926.97885 97926.97885
0.03783098384 97926.97885 97926.97885
0.03593943465 97926.97885 97926.97885
0.03414246291 97926.97885 97926.97885
0.03243533977 97926.97885 97926.97885
0.03081357278 97927.00752 97926.97885
0.02927289414 97926.97885 97926.97885
0.02780924943 97926.97885 97926.97885
0.02641878696 97926.97885 97926.97885
0.02509784761 97926.97885 97926.97885
0.02384295523 97926.97885 97926.97885
0.02265080747 97926.97885 97926.97885
0.0215182671 97926.97885 97926.97885
0.02044235374 97926.97885 97926.97885
0.01942023606 97927.00752 97926.97885
0.01844922425 97927.00752 97926.97885
0.01752676304 97927.00752 97926.97885
0.01665042489 97927.00752 97926.97885
0.01581790364 97927.00752 97926.97885
0.01502700846 97927.00752 97926.97885
0.01427565804 97927.00752 97926.97885
0.01356187514 97927.00752 97926.97885
0.01288378138 97927.00752 97926.97885
0.01223959231 97927.00752 97926.97885
0.0116276127 97927.00752 97926.97885
0.01104623206 97927.00752 97926.97885
0.01049392046 97927.00752 97926.97885
0.009969224435 97927.00752 97926.97885
0.009470763213 97927.00752 97926.97885
0.008997225053 97927.00752 97926.97885
0.0085473638 97927.00752 97926.97885
0.00811999561 97926.97885 97926.97885
0.00771399583 97926.97885 97926.97885
0.007328296038 97926.97885 97926.97885
0.006961881236 97926.97885 97926.97885
0.006613787174 97926.97885 97926.97885
0.006283097816 97926.97885 97926.97885
0.005968942925 97926.97885 97926.97885
0.005670495779 97926.97885 97926.97885
0.00538697099 97926.97885 97926.97885
0.00511762244 97926.97885 97926.97885
0.004861741318 97926.97885 97926.97885
0.004618654252 97926.97885 97926.97885
0.00438772154 97926.97885 97926.97885
0.004168335463 97926.97885 97926.97885
0.00395991869 97926.97885 97926.97885
0.003761922755 97926.97885 97926.97885
0.003573826617 97926.97885 97926.97885
0.003395135286 97926.97885 97926.97885
0.003225378522 97926.97885 97926.97885
0.003064109596 97926.97885 97926.97885
0.002910904116 97926.97885 97926.97885
0.00276535891 97926.97885 97926.97885
0.002627090965 97926.97885 97926.97885
0.002495736417 97926.97885 97926.97885
0.002370949596 97926.97885 97926.97885
0.002252402116 97926.97885 97926.97885
0.00213978201 97926.97885 97926.97885
