12.9706 47.9194
-79.981 39.7577
37.6396 59.1892
83.6167 21.3333
11.6833 46.4333
7.5833 52.5167
3.1346 49.5252
-43.0833 -10.9833
-5.7935 41.0394
14.9 51.6833
99.337 17.8805
127.2167 36.9167
-78.7742 40.3011
-1.0333 52.7167
135.6319 34.6205
-121.8957 41.7497
28.5487 50.2729
1.7728 49.8162
3.3667 43.8667
-61.261 45.9593
10.3 48.65
7.6167 47.7833
-5.6 50.1833
9.2851 44.3817
11.9333 50.1833
45.7764 43.4281
14.3772 46.783
3.1256 45.403
101.7783 3.1437
146.9188 -36.1454
-8.7833 52.1667
3.0551 46.5025
82.3801 50.0746
-0.6748 48.8538
151.0833 -31.2
10.35 49.5833
117.0453 24.2819
50.4818 53.0145
-143.6665 70.1241
100.3333 14.95
0.6348 49.531
8.2833 45.1333
5.5167 52.1
-7.0159 42.8829
76.1519 39.7061
-80.8566 41.7564
2.9814 50.0858
-63.5804 -32.6107
137.7311 -35.044
0.0431 43.8
109.0544 19.3675
20.3319 49.9305
10.4333 49.3167
0.2072 42.4645
10.9 52.8833
1.8615 46.8849
122.9097 41.2172
14.7167 48.2
127.0833 37.5167
23.965 38.2025
4.7747 51.5143
0.4749 44.6138
134 46.22
4.7915 46.5515
-0.7965 38.0864
13.1333 51.5167
10.4667 47.1
0.05 44.3333
22.3 63.2
13.6667 48.2
25.4988 44.8019
6.2232 46.2457
10.35 52.6667
100 13.4
99.3331 9.1401
110.8464 27.5467
2.45 47.1667
-96.2813 32.3605
15.0171 49.9117
120.8839 14.3389
-95.4865 35.4364
26.8 43.9667
16.4667 38.4667
-37.5667 -5.7833
-89.2898 43.0125
-59.6167 13.1
175.45 -37.8667
-54.9344 -10.1693
30.8558 -30.0963
12.5265 54.961
-117.8607 47.6983
115.7368 -31.779
35.0208 32.5635
-61.75 12.05
6.3 51.2167
-61.0567 14.8329
-3.6217 37.9485
13.8 58.2333
147.25 -33.5333
46.6592 45.2701
6.3123 47.8078
135.7833 34.6333
3.4433 51.2461
5.9041 46.946
100.2333 16.9167
6.235 43.1371
151.2167 -33.7333
20.4639 52.2666
176.1333 -37.7167
3.2963 49.4017
137.7667 -34.5167
-3.9167 56.0167
-89.0278 13.9381
45.0503 43.2386
0.2961 47.4257
6.5667 50.4167
13.7833 48.1
3.9 7.8
11.9833 53.7167
6.75 49.9167
13.2167 47.9167
131.2908 31.385
4.5333 36.4611
23.6333 46.15
4.5667 49.5167
5.25 59.4833
8.2167 48.9333
-70.0731 44.4354
122.2829 30.027
7.5667 50.5833
-1.8833 52.15
18.7167 46.0167
24.4417 55.7083
-8.3089 41.3821
12.3588 46.1208
-36.5217 -8.2919
-45.2824 -22.0085
18.5328 50.3906
15.3167 48.4833
46.4981 51.6134
74.3517 33.6147
15.45 40.0833
1.3814 48.3671
15.75 47.1167
18.5063 47.1027
127.5892 34.9753
120.8636 -2.5333
5.2153 45.757
8.9167 54.0167
20.45 50.05
4.115 46.2239
1.6876 49.1769
129.7228 33.1592
15.0669 40.5016
7.2636 47.0963
23.2 42.75
16.2258 38.6829
40.7377 56.9227
-97.35 18.3167
7.4667 45.4
11.478 55.6724
34.7296 31.6625
7.3853 43.752
3.7167 50.8667
2.2049 48.9711
-8.3491 41.0522
35.7201 41.0748
